image_path,image_name,image_dir,app,model,reference_image,subject_name,output_id,gray_mean,gray_std,res_mean,res_std,res_kurtosis,fft_mean,fft_std,lap_mean,lap_std,lap_kurtosis,grad_mean,grad_std,grad_max
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/53/hailuo_1775631835.png,hailuo_1775631835.png,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/53,HailuoAI,Image 1.0 (Hailuo),Zinedine_Zidane_0001.jpg,Zinedine_Zidane,53,0.38638123869895935,0.29085588455200195,-3.296918293926865e-11,0.008798058144748211,89.16729736328125,1.4981645345687866,1.005993366241455,-7.958078640513122e-13,0.026833368465304375,107.43665313720703,0.09695131331682205,0.1630047708749771,2.6898012161254883
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/54/hailuo_1775631843.jpg,hailuo_1775631843.jpg,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/54,HailuoAI,Nano Banana Pro,Morgan_Freeman_0001.jpg,Morgan_Freeman,54,0.5645911693572998,0.28041884303092957,-2.2168933355715126e-11,0.020172391086816788,28.233049392700195,2.3103432655334473,0.9394092559814453,-7.503331289626658e-12,0.07287774980068207,29.250911712646484,0.1786787509918213,0.26567786931991577,3.3057687282562256
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/55/hailuo_1775632988.jpg,hailuo_1775632988.jpg,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/55,HailuoAI,Seedream 4.5,Morgan_Freeman_0001.jpg,Morgan_Freeman,55,0.5057806372642517,0.2689026892185211,1.0913936421275139e-11,0.012803220190107822,20.267431259155273,1.888799786567688,0.9995959401130676,8.185452315956354e-12,0.04273002967238426,20.190414428710938,0.1343679577112198,0.18957321345806122,2.8070385456085205
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/56/hailuo_1775632996.png,hailuo_1775632996.png,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/56,HailuoAI,GPT Image 15,Morgan_Freeman_0001.jpg,Morgan_Freeman,56,0.6557559370994568,0.20233066380023956,-4.8487436288269237e-11,0.016735052689909935,19.142946243286133,2.1940057277679443,0.8872517943382263,-6.821210263296962e-12,0.06346222013235092,21.72233772277832,0.13408683240413666,0.18640486896038055,2.6875648498535156
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/57/hailuo_1775631856.png,hailuo_1775631856.png,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/57,HailuoAI,Image 1.0 (Hailuo),Morgan_Freeman_0001.jpg,Morgan_Freeman,57,0.4589822292327881,0.2862444221973419,5.1386450650170445e-11,0.01252953615039587,49.616004943847656,1.617159366607666,1.0083518028259277,-2.2737367544323206e-12,0.03859829157590866,52.15305709838867,0.1236826553940773,0.20365674793720245,3.075748920440674
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/58/hailuo_1775633345.jpg,hailuo_1775633345.jpg,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/58,HailuoAI,Nano Banana Pro,Wei_Wu_0001.jpg,Wei_Wu,58,0.538572371006012,0.29977211356163025,-3.467448550509289e-11,0.015128535218536854,33.977882385253906,1.9338712692260742,1.0289472341537476,-5.4569682106375694e-12,0.048953741788864136,41.19746398925781,0.15706957876682281,0.24301089346408844,3.183077096939087
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/59/hailuo_1775633575.jpg,hailuo_1775633575.jpg,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/59,HailuoAI,Seedream 4.5,Wei_Wu_0001.jpg,Wei_Wu,59,0.4406864643096924,0.30708906054496765,-7.958078640513122e-12,0.014440612867474556,36.19426727294922,1.9547319412231445,1.0356897115707397,1.3642420526593924e-11,0.04768528789281845,51.43349075317383,0.13169290125370026,0.2384519875049591,2.8577702045440674
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/60/hailuo_1775633375.png,hailuo_1775633375.png,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/60,HailuoAI,GPT Image 15,Wei_Wu_0001.jpg,Wei_Wu,60,0.5728246569633484,0.2940307855606079,2.944489096989855e-11,0.009781437925994396,38.68305206298828,1.6892893314361572,0.9843733310699463,-1.3983481039758772e-11,0.03227408230304718,43.866634368896484,0.11407606303691864,0.16439805924892426,2.4711806774139404
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/61/hailuo_1775633380.png,hailuo_1775633380.png,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/61,HailuoAI,Image 1.0 (Hailuo),Wei_Wu_0001.jpg,Wei_Wu,61,0.3276457190513611,0.31344789266586304,3.5697667044587433e-11,0.011302628554403782,59.65324783325195,1.730655550956726,1.088195562362671,4.092726157978177e-12,0.034985125064849854,71.3993148803711,0.11294297128915787,0.214323028922081,3.138476848602295
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/62/hailuo_1775633496.jpg,hailuo_1775633496.jpg,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/62,HailuoAI,Nano Banana Pro,Ana_Isabel_Sanchez_0001.jpg,Ana_Isabel_Sanchez,62,0.4823972284793854,0.28465384244918823,-6.775735528208315e-11,0.015329121612012386,35.658668518066406,1.9947396516799927,1.010751485824585,-1.3642420526593924e-12,0.0516044907271862,49.00947952270508,0.14823581278324127,0.23840484023094177,3.570798397064209
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/63/hailuo_1775633501.jpg,hailuo_1775633501.jpg,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/63,HailuoAI,Seedream 4.5,Ana_Isabel_Sanchez_0001.jpg,Ana_Isabel_Sanchez,63,0.4432682693004608,0.3413802981376648,-3.888089850079268e-11,0.011455094441771507,34.75093460083008,1.64163339138031,1.1445605754852295,9.322320693172514e-12,0.0336308516561985,43.799434661865234,0.12407126277685165,0.22837786376476288,3.122684955596924
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/64/hailuo_1775633508.png,hailuo_1775633508.png,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/64,HailuoAI,GPT Image 15,Ana_Isabel_Sanchez_0001.jpg,Ana_Isabel_Sanchez,64,0.44116607308387756,0.2982965409755707,-1.1368683772161603e-13,0.012691198848187923,30.473913192749023,1.8394198417663574,1.020348072052002,-3.069544618483633e-12,0.041187722235918045,30.5162296295166,0.13623666763305664,0.21056783199310303,2.946211814880371
/content/drive/MyDrive/Deepfake Dataset/HailuoAI/65/hailuo_1775633515.png,hailuo_1775633515.png,/content/drive/MyDrive/Deepfake Dataset/HailuoAI/65,HailuoAI,Image 1.0 (Hailuo),Ana_Isabel_Sanchez_0001.jpg,Ana_Isabel_Sanchez,65,0.4155218005180359,0.3065780997276306,6.821210263296962e-11,0.015506806783378124,31.456254959106445,1.5531432628631592,1.1338486671447754,-3.410605131648481e-13,0.04389477148652077,40.920166015625,0.16243848204612732,0.2929602861404419,3.0541558265686035
